label,text,text_normalized,text_clean,lexicon_score,num_chars,num_words,num_sentences,has_phone,has_url,has_money,has_free,uppercase_ratio,punct_density,digit_ratio,exclamation_count,all_caps_words,avg_word_len,currency_count
ham,thương các con quá đi,thương các con quá đi,thương đi,-1.4261577488455468,21,5,1,0,0,0,0,0.0,0.0,0.0,0,0,3.4,1
ham,trung thu là tết thiếu nhi cớ sao người lớn lại vi vu thế nhỉ,trung thu là tết thiếu nhi cớ sao người lớn lại vi vu thế nhỉ,trung_thu tết thiếu_nhi cớ_sao người_lớn vi_vu,-0.6711008936520796,61,15,1,0,0,0,0,0.0,0.0,0.0,0,0,3.1333333333333333,0
ham,thời buổi bây giờ càng nhiều tiền thì cơ hội có việc làm sẽ cao hơn,thời buổi bây giờ càng nhiều tiền thì cơ hội có việc làm sẽ cao hơn,thời_buổi bây_giờ tiền cơ_hội việc_làm,-0.3525330701301602,67,16,1,0,0,0,0,0.0,0.0,0.0,0,0,3.25,0
ham,per xem đi haha,per xem đi haha,per đi haha,-3.1115868290925524,15,4,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,1
ham,per em hiểu sao anh đưa em quyển sổ rồi nha kkk,per em hiểu sao anh đưa em quyển sổ rồi nha kkk,per quyển sổ nha_kkk,-0.9567334401728038,47,12,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,4
ham,em per gì gì đang hot đi làm lại ngực mà đi đoạn đường này thì ngải cứu :)),em per gì gì đang hot đi làm lại ngực mà đi đoạn đường này thì ngải cứu :)),per hot đi ngực đi đoạn đường ngải_cứu,-1.5198719103948344,75,19,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,5
ham,quả quần tụt tận lỗ đít . đéo hiểu sao n có người yêu,quả quần tụt tận lỗ đít . đéo hiểu sao n có người yêu,quần tụt tận lỗ_đít đéo người_yêu,-0.8448164609875874,53,14,2,0,0,0,0,0.0,0.0,0.0,0,0,2.857142857142857,2
ham,"cái này dùng con kiến to to mới có vị chua , còn cái loại kiến này làm màu không tác dụng gì","cái này dùng con kiến to to mới có vị chua , còn cái loại kiến này làm màu không tác dụng gì",kiến to to vị chua kiến màu tác_dụng,0.3861390683994612,92,23,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0434782608695654,3
ham,trông đen đen bẩn bẩn nhìn phát khiếp,trông đen đen bẩn bẩn nhìn phát khiếp,trông đen đen bẩn bẩn phát khiếp,-0.8281326184938183,37,8,1,0,0,0,0,0.0,0.0,0.0,0,0,3.75,3
ham,đó là 1 câu chuyện buồn,đó là 1 câu chuyện buồn,câu_chuyện buồn,-1.5436198358158921,23,6,1,0,0,0,0,0.0,0.0,0.043478260869565216,0,0,3.0,1
ham,"con quỷ này hồi nhỏ tao khóc vì nó hoài , thấy nó không dám đi , bỏ đường phải vòng đường khác ,","con quỷ này hồi nhỏ tao khóc vì nó hoài , thấy nó không dám đi , bỏ đường phải vòng đường khác ,",quỷ hồi tao khóc hoài dám đi đường vòng đường,-1.2200848102269002,96,24,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0416666666666665,6
ham,phải chi có người yêu nhắn tin ngọt ngào như này,phải chi có người yêu nhắn tin ngọt ngào như này,chi người_yêu nhắn_tin ngọt_ngào,-0.723067251084581,48,11,1,0,0,0,0,0.0,0.0,0.0,0,0,3.4545454545454546,0
ham,nhìn mặt bé mèo khó ở ghê - _ -,nhìn mặt bé mèo khó ở ghê - _ -,mặt bé mèo khó_ở ghê,-1.4777180060778705,31,10,1,0,0,0,0,0.0,0.0,0.0,0,0,2.2,1
ham,tao cũng có 1 con đi lạc 1 tuần xong nó về bắt cho tao 2 con chuột làm tao mất ngủ xong hôm sau nó đi tiếp 😞 tao mong nó về lắm 😞,tao cũng có 1 con đi lạc 1 tuần xong nó về bắt cho tao 2 con chuột làm tao mất ngủ xong hôm sau nó đi tiếp 😞 tao mong nó về lắm 😞,tao đi lạc tuần xong bắt tao chuột tao mất_ngủ xong hôm đi tiếp tao mong lắm,-1.1136723820824241,129,35,1,0,0,0,0,0.0,0.0,0.023255813953488372,0,0,2.7142857142857144,2
ham,ác quá,ác quá,ác,-1.0926125142027545,6,2,1,0,0,0,0,0.0,0.0,0.0,0,0,2.5,0
ham,lâu lâu được nghe truyện cổ tích thấy còn niềm tin vào cuộc sống 🤣🤣,lâu lâu được nghe truyện cổ tích thấy còn niềm tin vào cuộc sống 🤣🤣,lâu_lâu truyện_cổ_tích niềm cuộc_sống,-0.6067034511170831,67,15,1,0,0,0,0,0.0,0.0,0.0,0,0,3.533333333333333,1
ham,tao lại thích chua lè chua loét chứ :))),tao lại thích chua lè chua loét chứ :))),tao chua_lè chua_loét,-0.3195743398384394,40,9,1,0,0,0,0,0.0,0.0,0.0,0,0,3.5555555555555554,0
ham,nó ảnh hưởng tới cơ thể như thế nào vậy ạ ?,nó ảnh hưởng tới cơ thể như thế nào vậy ạ ?,ảnh_hưởng cơ_thể thế_nào,-0.5981264776782417,43,12,2,0,0,0,0,0.0,0.023255813953488372,0.0,0,0,2.6666666666666665,0
ham,chúng ta thật hạnh phúc và luôn đi chung với nhau suốt chặn đường dài rồi đó nà ?,chúng ta thật hạnh phúc và luôn đi chung với nhau suốt chặn đường dài rồi đó nà ?,chúng_ta hạnh_phúc đi suốt chặn đường nà,-1.232929024580518,81,19,2,0,0,0,0,0.0,0.012345679012345678,0.0,0,0,3.3157894736842106,3
ham,như nó không phải là tình yêu . khi đã là tình yêu thì không gì đánh đổi nó cả . con gái kỳ lạ chỗ đó .,như nó không phải là tình yêu . khi đã là tình yêu thì không gì đánh đổi nó cả . con gái kỳ lạ chỗ đó .,tình_yêu tình_yêu đánh_đổi con_gái kỳ_lạ chỗ,-1.1740266262199814,103,28,4,0,0,0,0,0.0,0.0,0.0,0,0,2.7142857142857144,8
ham,t thấy dễ mà . không biết thì học khác biết . ez vãi,t thấy dễ mà . không biết thì học khác biết . ez vãi,học ez vãi,-1.18390558740974,52,14,3,0,0,0,0,0.0,0.0,0.0,0,0,2.7857142857142856,2
ham,"nếu không làm được thì nghỉ đi để người khác làm . đừng để vì mình mà làm ảnh hưởng đến uy tín , danh dự , nhân phẩm của chị em trong ngành . 😌","nếu không làm được thì nghỉ đi để người khác làm . đừng để vì mình mà làm ảnh hưởng đến uy tín , danh dự , nhân phẩm của chị em trong ngành . 😌",nghỉ đi đừng ảnh_hưởng uy_tín danh_dự nhân_phẩm chị_em ngành,-0.5130555092270992,143,36,3,0,0,0,0,0.0,0.0,0.0,0,0,3.0,8
ham,"gia đình bọn này chắc cũng chả ra cái gì con cái mới thế , tội em gái bị đánh","gia đình bọn này chắc cũng chả ra cái gì con cái mới thế , tội em gái bị đánh",gia_đình bọn chả con_cái tội em_gái đánh,-0.8220553323397045,77,20,1,0,0,0,0,0.0,0.0,0.0,0,0,2.9,2
ham,ôi cưng cưng quá,ôi cưng cưng quá,ôi cưng cưng,-1.8357686823104986,16,4,1,0,0,0,0,0.0,0.0,0.0,0,0,3.25,0
ham,dme thần đèn ăn theo tổng đài vtc à,dme thần đèn ăn theo tổng đài vtc à,dme thần đèn ăn_theo tổng_đài_vtc,0.3408796553932588,35,9,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,2
ham,"đã dùng , nhớ quá ngày xưa","đã dùng , nhớ quá ngày xưa",ngày_xưa,-1.9158128230108975,26,7,1,0,0,0,0,0.0,0.0,0.0,0,0,2.857142857142857,1
ham,đơn giản 🙂,đơn giản 🙂,đơn_giản,-0.08497200374037173,10,3,1,0,0,0,0,0.0,0.0,0.0,0,0,2.6666666666666665,1
ham,rủ được crush đi thì không cần qua đây nữa rồi admin ưiiii :(((,rủ được crush đi thì không cần qua đây nữa rồi admin ưiiii :(((,rủ crush đi admin ưiiii,-1.1419793873974948,63,14,1,0,0,0,0,0.0,0.0,0.0,0,0,3.5714285714285716,4
ham,tình cờ gặp nó và đột nhiên cắm mặt bỏ chạy như điên,tình cờ gặp nó và đột nhiên cắm mặt bỏ chạy như điên,tình_cờ đột_nhiên cắm mặt chạy như_điên,-0.6873739719127324,52,13,1,0,0,0,0,0.0,0.0,0.0,0,0,3.076923076923077,2
ham,vl bố tao đang ở đây mà chắc sáng mai mới về mất ??,vãi bố tao đang ở đây mà chắc sáng ngày mai mới về mất ??,vãi bố tao ngày_mai,-1.2324960895733317,51,14,3,0,0,0,0,0.0,0.0392156862745098,0.0,0,0,2.7142857142857144,2
ham,căng thẳg quá mà,căng thẳg quá mà,căng thẳg,-0.1408411489932129,16,4,1,0,0,0,0,0.0,0.0,0.0,0,0,3.25,0
ham,"hồi bé đi mua xôi bị một đàn ngỗng đuổi 🙂 may mình đi xe đạp không thì ăn lol ** với chúng nó , cái thứ mất dậy 🙎🏻‍♀️🙎🏻‍♀️🙎🏻‍♀️","hồi bé đi mua xôi bị một đàn ngỗng đuổi 🙂 may mình đi xe đạp không thì ăn lol ** với chúng nó , cái thứ mất dậy 🙎🏻‍♀️🙎🏻‍♀️🙎🏻‍♀️",hồi bé đi mua xôi đàn ngỗng đuổi may đi xe_đạp lol chúng_nó dậy,-1.542245642566611,127,30,1,0,0,0,0,0.0,0.015748031496062992,0.0,0,0,3.2666666666666666,6
ham,hồi năm lớp 8 lớp tao bị quỳ trước sân trường đây nguyên lớp luôn,hồi năm lớp 8 lớp tao bị quỳ trước sân trường đây nguyên lớp luôn,hồi lớp lớp tao quỳ sân trường nguyên lớp,-1.1983235825724432,65,15,1,0,0,0,0,0.0,0.0,0.015384615384615385,0,0,3.4,1
ham,chân thành và giản dị . con yêu mến tình cảm của 2 cụ,chân thành và giản dị . con yêu mến tình cảm của 2 cụ,chân_thành giản_dị yêu_mến tình_cảm cụ,-0.7567425322428797,53,14,2,0,0,0,0,0.0,0.0,0.018867924528301886,0,0,2.857142857142857,0
ham,cố gắng lên cụ nhé !!❤,cố gắng lên cụ nhé !!❤,cố_gắng cụ,-0.6894568790227374,22,6,3,0,0,0,0,0.0,0.09090909090909091,0.0,2,0,2.8333333333333335,0
ham,nhốt hết mấy thành phần hát karaoke đấy vào sọt đi trời,nhốt hết mấy thành phần hát karaoke đấy vào sọt đi trời,nhốt mấy thành_phần hát karaoke đấy sọt đi trời,-0.7992486535041271,55,12,1,0,0,0,0,0.0,0.0,0.0,0,0,3.6666666666666665,4
ham,"có tài nhưng đôi lúc muốn làm diễn viên hài 🤣🤣🤣, khoái thanh niên này buồn cười vkl","có tài nhưng đôi lúc muốn làm diễn viên hài 🤣🤣🤣, khoái thanh niên này buồn cười vkl",tài đôi diễn_viên hài khoái thanh_niên buồn_cười vkl,-1.0031318821446116,83,18,1,0,0,0,0,0.0,0.0,0.0,0,0,3.6666666666666665,3
ham,cuộc sống đổi thay làm lòng người thay đổi . hiểu vậy cho nó vuông,cuộc sống đổi thay làm lòng người thay đổi . hiểu vậy cho nó vuông,cuộc_sống đổi_thay thay_đổi vuông,-0.5556956101779932,66,15,2,0,0,0,0,0.0,0.0,0.0,0,0,3.466666666666667,2
ham,chung quy là hình thức quảng cáo !!!,chung quy là hình thức quảng cáo !!!,chung_quy hình_thức quảng_cáo,0.37020394586627337,36,8,4,0,0,0,0,0.0,0.08333333333333333,0.0,3,0,3.625,0
ham,sao lại có chuyện vô lý như vậy được chứ 😠. rồi bé nhỏ sẽ như thế nào khi chứng kiến bố nó bị đâm ngay trước mặt nó . nghĩ đã không dám nghĩ tới rồi thấy thương bé quá .,sao lại có chuyện vô lý như vậy được chứ 😠. rồi bé nhỏ sẽ như thế nào khi chứng kiến bố nó bị đâm ngay trước mặt nó . nghĩ đã không dám nghĩ tới rồi thấy thương bé quá .,vô_lý như_vậy bé_nhỏ thế_nào chứng_kiến bố đâm mặt dám thương bé,-0.5558740564816662,169,42,4,0,0,0,0,0.0,0.0,0.0,0,0,3.0476190476190474,6
ham,trông anh thần thái vãi :v,trông anh thần thái vãi :v,trông thần_thái vãi,-1.3776385301048097,26,6,1,0,0,0,0,0.0,0.0,0.0,0,0,3.5,0
ham,khi bạn thật lòng với ai đó . nhưng người ta coi bạn như 1 trò đùa,khi bạn thật lòng với ai đó . nhưng người ta coi bạn như 1 trò đùa,người_ta coi trò_đùa,-1.0421219297200521,66,17,2,0,0,0,0,0.0,0.0,0.015151515151515152,0,0,2.9411764705882355,3
ham,giống ml em tao hồi n nhỏ vãi . muốn ngủ với mẹ nhưng bị tao nịnh nọt bắt lên ngủ với tao :)),giống ml em tao hồi n nhỏ vãi . muốn ngủ với mẹ nhưng bị tao nịnh nọt bắt lên ngủ với tao :)),ml tao hồi vãi ngủ mẹ tao nịnh_nọt bắt ngủ tao,-1.2705725713462919,93,24,2,0,0,0,0,0.0,0.0,0.0,0,0,2.9166666666666665,0
ham,đụ con đĩ mẹ hôm nọ đang ngủ thằng lol nào hét ầm ầm . mày về nà hét cha hét mẹ mày chớ ngủ không yên,đụ con đĩ mẹ hôm nọ đang ngủ thằng lol nào hét ầm ầm . mày về nà hét cha hét mẹ mày chớ ngủ không yên,đụ đĩ mẹ hôm ngủ thằng lol hét ầm_ầm mày nà hét hét mẹ mày ngủ yên,-0.6691513682374977,101,27,2,0,0,0,0,0.0,0.0,0.0,0,0,2.7777777777777777,4
ham,có tất cả các vị mày niếm được,có tất cả các vị mày niếm được,tất_cả vị mày niếm,-0.32180553295692294,30,8,1,0,0,0,0,0.0,0.0,0.0,0,0,2.875,1
ham,cắt tóc rồi mặt như con heo,cắt tóc rồi mặt như con heo,cắt tóc mặt con_heo,-1.2465985774441786,27,7,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0
ham,"bây giờ con đã sai vì đã chưa làm gì được cho cha , con thật sự xin lỗi cha và mẹ ,","bây giờ con đã sai vì đã chưa làm gì được cho cha , con thật sự xin lỗi cha và mẹ ,",bây_giờ sai thật_sự xin_lỗi mẹ,-1.2040720266407812,83,23,1,0,0,0,0,0.0,0.0,0.0,0,0,2.652173913043478,3
ham,không thấy không biết lòng không đau,không thấy không biết lòng không đau,đau,-0.6563757474278364,36,7,1,0,0,0,0,0.0,0.0,0.0,0,0,4.285714285714286,4
ham,tán gái hay vãi,tán gái hay vãi,tán gái vãi,-1.437610135692606,15,4,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0
ham,nhìn ghê vãi . ai nuôi mà ác thế,nhìn ghê vãi . ai nuôi mà ác thế,ghê vãi nuôi ác_thế,-2.12210520370054,32,9,2,0,0,0,0,0.0,0.0,0.0,0,0,2.6666666666666665,0
ham,"đúng . làm gì không quan trọng , quan trọng là bạn làm điều đó với ai","đúng . làm gì không quan trọng , quan trọng là bạn làm điều đó với ai",quan_trọng quan_trọng,-0.013418311391746401,69,17,2,0,0,0,0,0.0,0.0,0.0,0,0,3.1176470588235294,4
ham,"xời tưởng gì , cái này tao làm được =)))","xời tưởng gì , cái này tao làm được =)))",xời tưởng tao,-1.20310376587002,40,10,1,0,0,0,0,0.0,0.0,0.0,0,0,3.1,1
ham,thôi tốt nhất là chịu thua đi . thắng hay thua cũng đâu có được gì .,thôi tốt nhất là chịu thua đi . thắng hay thua cũng đâu có được gì .,chịu_thua đi thắng thua,-0.5884598095319861,68,17,3,0,0,0,0,0.0,0.0,0.0,0,0,3.0588235294117645,3
ham,giao lưu tí không . tự bấm chứ không mua =))),giao lưu tí không . tự bấm chứ không mua =))),giao_lưu tí bấm mua,-0.5209559051199764,45,11,2,0,0,0,0,0.0,0.0,0.0,0,0,3.1818181818181817,2
ham,thằng nào quảng cáo xe vãi thế,thằng nào quảng cáo xe vãi thế,thằng quảng_cáo xe vãi_thế,-0.01785828115682747,30,7,1,0,0,0,0,0.0,0.0,0.0,0,0,3.4285714285714284,0
ham,đấy mới là điều càn đó . huhu,đấy mới là điều càn đó . huhu,đấy càn huhu,-0.41770426125583304,29,8,2,0,0,0,0,0.0,0.0,0.0,0,0,2.75,3
ham,hạnh phúc là đây chứ đâu =))),hạnh phúc là đây chứ đâu =))),hạnh_phúc,-1.7137861951376105,29,7,1,0,0,0,0,0.0,0.0,0.0,0,0,3.2857142857142856,2
ham,đó cũng là cái cốt lõi cái then chốt thúc đẩy ông phát tiển sách lược của mình bằng cái tâm và cái tầm .,đó cũng là cái cốt lõi cái then chốt thúc đẩy ông phát tiển sách lược của mình bằng cái tâm và cái tầm .,cốt_lõi then_chốt thúc_đẩy phát tiển sách_lược tâm tầm,-0.309907086324347,104,25,2,0,0,0,0,0.0,0.0,0.0,0,0,3.2,2
ham,môn này đéo dành cho những người chân ngắn như tao :) bay qua chắc lọt mẹ xuống sông ^^,môn này đéo dành cho những người chân ngắn như tao :) bay qua chắc lọt mẹ xuống sông ^^,môn đéo chân ngắn tao bay lọt mẹ sông,-0.7009413519498867,87,20,1,0,0,0,0,0.0,0.0,0.0,0,0,3.4,1
ham,xem đi xem lại vẫn hay ;)))))),xem đi xem lại vẫn hay ;)))))),đi xem_lại,-1.8673523389447837,30,7,1,0,0,0,0,0.0,0.0,0.0,0,0,3.4285714285714284,1
ham,per ông cháu không nè kkk,per ông cháu không nè kkk,per cháu nè kkk,-2.421456747911095,25,6,1,0,0,0,0,0.0,0.0,0.0,0,0,3.3333333333333335,4
ham,có hôm tao đang vương nỏ tính bắn vào con họa mi đang đậu trên cành thì ai ngờ nó phản đame đứt thun dội ngược vào mặt từ đó tao không còn chơi nữa,có hôm tao đang vương nỏ tính bắn vào con họa mi đang đậu trên cành thì ai ngờ nó phản đame đứt thun dội ngược vào mặt từ đó tao không còn chơi nữa,hôm tao vương nỏ bắn con_họa mi đậu cành ai_ngờ phản_đame đứt thun dội ngược mặt tao,-0.35015749908713933,147,35,1,0,0,0,0,0.0,0.0,0.0,0,0,3.2285714285714286,7
ham,cưng xỉu ~~??,cưng xỉu ~~??,cưng xỉu,-1.7604378283533224,13,3,3,0,0,0,0,0.0,0.15384615384615385,0.0,0,0,3.6666666666666665,0
ham,đằng nào thì điều hòa vẫn bật mà .,đằng nào thì điều hòa vẫn bật mà .,đằng hòa bật,0.43297772295271003,34,9,2,0,0,0,0,0.0,0.0,0.0,0,0,2.888888888888889,2
ham,:))) mình sướng mà mình không biết hưởng nhìn lại những mảnh đời bất hạnh mình nguối mặt thẹn gấp 100 lần,:))) mình sướng mà mình không biết hưởng nhìn lại những mảnh đời bất hạnh mình nguối mặt thẹn gấp 100 lần,sướng hưởng mảnh đời bất_hạnh nguối mặt thẹn gấp,-0.5297769952263216,105,22,1,0,0,0,0,0.0,0.0,0.02857142857142857,0,0,3.8181818181818183,2
ham,per đến con nít chúng ta cũng không bằng là sao ......... tuổi thơ và tuổi thanh xuân nợ chúng ta quá nhiều thứ rồi 😭😭😭😭,per đến con nít chúng ta cũng không bằng là sao ......... tuổi thơ và tuổi thanh xuân nợ chúng ta quá nhiều thứ rồi 😭😭😭😭,per con_nít chúng_ta tuổi_thơ thanh_xuân nợ chúng_ta,-2.0010147431465497,120,26,10,0,0,0,0,0.0,0.0,0.0,0,0,3.6538461538461537,2
ham,"đấy , chỉ có sale như tao mới tốt thôi , tao không bao giờ hỏi về nỗi đau của khách hàng : x","đấy , chỉ có sale như tao mới tốt thôi , tao không bao giờ hỏi về nỗi đau của khách hàng : x",đấy sale tao tao bao_giờ nỗi đau khách_hàng,-0.5097378027612303,92,24,1,0,0,0,0,0.0,0.0,0.0,0,0,2.875,4
ham,kinh dị thật nhìn ngu vãi,kinh dị thật nhìn ngu vãi,kinh_dị ngu vãi,-1.3231491479497741,25,6,1,0,0,0,0,0.0,0.0,0.0,0,0,3.3333333333333335,1
ham,con bé xinh ghê,con bé xinh ghê,bé xinh ghê,-2.1396328762369516,15,4,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0
ham,kaka cái mặt bà kìa,kaka cái mặt bà kìa,kaka mặt kìa,-1.574676681769741,19,5,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,3
ham,lâu lâu tự nhiên ghen mặc dù đéo là gì của nhau 🙃🙃🙃,lâu lâu tự nhiên ghen mặc dù đéo là gì của nhau 🙃🙃🙃,lâu_lâu tự_nhiên ghen mặc_dù đéo,-0.8401750349629576,51,13,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,1
ham,per tự nhiên thấy mình hơi thất đức,per tự nhiên thấy mình hơi thất đức,per tự_nhiên hơi thất_đức,-1.8297809084688312,35,8,1,0,0,0,0,0.0,0.0,0.0,0,0,3.5,1
ham,tưởng tượng mà dưới sông có cá sấu nữa chắc hết dám đi,tưởng tượng mà dưới sông có cá sấu nữa chắc hết dám đi,tưởng_tượng sông cá_sấu dám đi,-0.4507819233381064,54,13,1,0,0,0,0,0.0,0.0,0.0,0,0,3.230769230769231,1
ham,cần xem cái kết của bọn này,cần xem cái kết của bọn này,kết bọn,-1.3597690411660888,27,7,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,1
ham,quá nguy hiểm,quá nguy hiểm,nguy_hiểm,-1.9399103745899582,13,3,1,0,0,0,0,0.0,0.0,0.0,0,0,3.6666666666666665,0
ham,maii ban thanh nhung nhớ cái này không hic 😭😭😭😭😭,maii ban thanh nhung nhớ cái này không hic 😭😭😭😭😭,maii ban nhung hic,-0.001829621147056093,48,10,1,0,0,0,0,0.0,0.0,0.0,0,0,3.9,1
ham,hoàng thượng mặc áo đầu lâu mới sợ chứ,hoàng thượng mặc áo đầu lâu mới sợ chứ,hoàng thượng mặc áo đầu_lâu sợ,-0.6232224545737044,38,9,1,0,0,0,0,0.0,0.0,0.0,0,0,3.3333333333333335,1
ham,tao chả bao giờ làm thế,tao chả bao giờ làm thế,tao chả bao_giờ,-0.961110408992536,23,6,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0
ham,dume thằng mất dạy !,dume thằng mất dạy !,dume thằng mất_dạy,-1.4219989343356063,20,5,2,0,0,0,0,0.0,0.05,0.0,1,0,3.2,0
ham,chưa bao giờ còn yêu nhiều hơn thế 😍😍 bởi cha mẹ cho tôi tất cả,chưa bao giờ còn yêu nhiều hơn thế 😍😍 bởi cha mẹ cho tôi tất cả,bao_giờ yêu cha_mẹ tất_cả,-1.232006246601839,63,16,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0
ham,cuốn sổ vô dụng nhất mà tôi từng biết . ơn giời nó không còn nữa,cuốn sổ vô dụng nhất mà tôi từng biết . ơn giời nó không còn nữa,sổ vô_dụng biết_ơn giời,0.46725077040207197,64,16,2,0,0,0,0,0.0,0.0,0.0,0,0,3.0625,1
ham,có những người như chủ thớt bảo sao đất nước không phát triển,có những người như chủ thớt bảo sao đất nước không phát triển,chủ thớt bảo đất_nước phát_triển,-1.0438982584657808,61,13,1,0,0,0,0,0.0,0.0,0.0,0,0,3.769230769230769,2
ham,má lỡ té xuống 1 cái tao nói lên tắm 8 năm cũng đéo sạch nữa,má lỡ té xuống 1 cái tao nói lên tắm 8 năm cũng đéo sạch nữa,má lỡ té tao tắm đéo sạch,-0.9559914872307316,60,16,1,0,0,0,0,0.0,0.0,0.03333333333333333,0,0,2.8125,1
ham,tao khuyên bọn mày đừng dắt bọn con gái theo . nó bắt bọn mày cõng nhảy qua đấy :))),tao khuyên bọn mày đừng dắt bọn con gái theo . nó bắt bọn mày cõng nhảy qua đấy :))),tao khuyên bọn mày đừng dắt bọn con_gái bắt bọn mày cõng nhảy đấy,-0.6571117266355762,84,20,2,0,0,0,0,0.0,0.0,0.0,0,0,3.25,3
ham,"bệnh quá , xấu mặt người dân 1 vùng quê đồng bằng bắc bộ","bệnh quá , xấu mặt người dân 1 vùng quê đồng bằng bắc bộ",bệnh xấu mặt dân quê đồng_bằng bắc,-1.0193264814451057,56,14,1,0,0,0,0,0.0,0.0,0.017857142857142856,0,0,3.0714285714285716,1
ham,hai bác học nghiêm túc ghê :))),hai bác học nghiêm túc ghê :))),hai bác_học nghiêm_túc_ghê,-0.6659099818262615,31,7,1,0,0,0,0,0.0,0.0,0.0,0,0,3.5714285714285716,0
ham,không thấy hay ho gì cả,không thấy hay ho gì cả,hay_ho,0.0059997744653552685,23,6,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,1
ham,bóp dái thật mạnh xem còn dám sàm sỡ không,bóp dái thật mạnh xem còn dám sàm sỡ không,bóp dái dám sàm_sỡ,-0.1322984861352,42,10,1,0,0,0,0,0.0,0.0,0.0,0,0,3.3,1
ham,mấy đứa chân ngắn qua sao,mấy đứa chân ngắn qua sao,mấy đứa chân ngắn,-1.7097142150725817,25,6,1,0,0,0,0,0.0,0.0,0.0,0,0,3.3333333333333335,1
ham,ôi vãi nhìn ảnh giật mình đám nghiệt súc cười nhé răng !!!!!! đhs ... 😞 đẻ ra đau bết cả lồn,ôi vãi nhìn ảnh giật mình đám nghiệt súc cười nhé răng !!!!!! đhs ... 😞 đẻ ra đau bết cả lồn,ôi vãi ảnh giật_mình đám nghiệt súc cười đhs đẻ đau bết lồn,-0.4863781347005393,92,22,10,0,0,0,0,0.0,0.06521739130434782,0.0,6,0,3.227272727272727,4
ham,bác nói vậy thì tao cũng quì,bác nói vậy thì tao cũng quì,tao quì,-0.4793615097576591,28,7,1,0,0,0,0,0.0,0.0,0.0,0,0,3.142857142857143,0
ham,cứ thải trực tiếp ra sông thì có xử lý công nghệ mặt trăng cũng bó tay,cứ thải trực tiếp ra sông thì có xử lý công nghệ mặt trăng cũng bó tay,thải trực_tiếp sông xử_lý công_nghệ mặt_trăng bó_tay,0.041171841539329845,70,17,1,0,0,0,0,0.0,0.0,0.0,0,0,3.176470588235294,0
ham,"tao bảo 99 , 99999 % là mấy ông ngoài bắc và kiểu chửi này cũng ngoài bắc vì tao cũng bị chửi vậy khi còn bé . h thì bình thường nhưng nghĩ lại buồn chứ không vui đâu tụi bay . ngoài bắc cách giáo dục là miệt thị . ko đồng ý","tao bảo 99 , 99999 % là mấy ông ngoài bắc và kiểu chửi này cũng ngoài bắc vì tao cũng bị chửi vậy khi còn bé . giờ thì bình thường nhưng nghĩ lại buồn chứ không vui đâu tụi bay . ngoài bắc cách giáo dục là miệt thị . không đồng ý",tao bảo mấy bắc kiểu chửi bắc tao chửi_vậy bé bình_thường nghĩ_lại buồn vui tụi bay bắc giáo_dục miệt_thị đồng_ý,-0.5816170307946706,224,55,4,0,0,0,0,0.0,0.004464285714285714,0.03125,0,0,3.090909090909091,6
ham,phim này ý nghĩa lắm,phim này ý nghĩa lắm,phim ý_nghĩa lắm,-1.7273601333545539,20,5,1,0,0,0,0,0.0,0.0,0.0,0,0,3.2,0
ham,"ảnh đẹp lắm , nhưng không có những người khổ này thì sẽ đẹp hơn 🙂","ảnh đẹp lắm , nhưng không có những người khổ này thì sẽ đẹp hơn 🙂",ảnh đẹp lắm khổ đẹp,-1.0786916889619793,65,16,1,0,0,0,0,0.0,0.0,0.0,0,0,3.125,4
ham,"thì bác cứ tranh luận đi , bác nói đúng thì mình cũng chả nói gì , còn mình thấy cái kiểu cậy nhà mặt đường nhưng tư tưởng nhắn tin kia thì kiểu gì cũng có ngày sấp mặt .","thì bác cứ tranh luận đi , bác nói đúng thì mình cũng chả nói gì , còn mình thấy cái kiểu cậy nhà mặt đường nhưng tư tưởng nhắn tin kia thì kiểu gì cũng có ngày sấp mặt .",tranh_luận đi chả kiểu cậy mặt_đường tư_tưởng nhắn_tin kia kiểu sấp_mặt,-0.6697715276822116,170,41,2,0,0,0,0,0.0,0.0,0.0,0,0,3.1707317073170733,6
ham,yêu thế,yêu thế,yêu_thế,0.0059997744653552685,7,2,1,0,0,0,0,0.0,0.0,0.0,0,0,3.0,0
ham,nhưng vẫn tồn tại nhiều đứa con gái không như vậy mà ??,nhưng vẫn tồn tại nhiều đứa con gái không như vậy mà ??,tồn_tại đứa con_gái vậy_mà,-1.4190095939419223,55,13,3,0,0,0,0,0.0,0.03636363636363636,0.0,0,0,3.3076923076923075,2
